assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:vfx:battle-atkup:nitro-reference,VFX,NITRO_3D_EFFECT_FAMILY,battle/atkup,YDIJ Nitro 3D inventory + decoded reference pack,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,ROM_BINARY,RAW_3D_BATTLE_ATKUP,NITRO_3D_VFX,HYBRID_2D_3D,NEEDS_CONVERSION,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""CLEAN_ROOM_ORIGINAL_REPLACEMENT_REQUIRED""]","Verified Nitro 3D effect family; recreate only the effect layer, not the whole scene."
art:vfx:e003-crashsymphony00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_crashsymphony00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_CRASHSYMPHONY00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-crescemon:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_crescemon,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_CRESCEMON,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-crescemonarrow00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_crescemonarrow00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_CRESCEMONARROW00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-crescemonarrow01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_crescemonarrow01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_CRESCEMONARROW01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-crescent00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_crescent00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_CRESCENT00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-crescentmoon00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_crescentmoon00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_CRESCENTMOON00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-dark01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_dark01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_DARK01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-darknesswave00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_darknesswave00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_DARKNESSWAVE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-deathcharm00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_deathcharm00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_DEATHCHARM00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-delumonegg00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_delumonegg00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_DELUMONEGG00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-dianamonarrow00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_dianamonarrow00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_DIANAMONARROW00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-dirtysaucer00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_dirtysaucer00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_DIRTYSAUCER00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-etc-hiteffect:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_etc_hiteffect,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_ETC_HITEFFECT,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-explo:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_explo,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_EXPLO,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-fireball-w00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_fireball_w00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FIREBALL_W00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-fireball00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_fireball00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FIREBALL00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-firehurricane00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_firehurricane00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FIREHURRICANE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-firewing00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_firewing00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FIREWING00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-firewing01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_firewing01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FIREWING01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-firewing02:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_firewing02,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FIREWING02,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-fish00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_fish00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FISH00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-flamefist00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_flamefist00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FLAMEFIST00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-foxfire00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_foxfire00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FOXFIRE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-fraucanon00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_fraucanon00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_FRAUCANON00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-genocideattack00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_genocideattack00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_GENOCIDEATTACK00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-giantmissile00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_giantmissile00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_GIANTMISSILE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-gigaburasuta:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_gigaburasuta,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_GIGABURASUTA,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-gigadestroyer00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_gigadestroyer00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_GIGADESTROYER00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-groundzero00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_groundzero00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_GROUNDZERO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
