assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:vfx:e003-kinoko00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kinoko00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KINOKO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kiwimonsmall00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kiwimonsmall00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KIWIMONSMALL00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-koenryu00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_koenryu00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KOENRYU00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-koenryu01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_koenryu01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KOENRYU01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-koorituno00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_koorituno00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KOORITUNO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kumo00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kumo00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KUMO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kumo01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kumo01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KUMO01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kyubimonfire:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kyubimonfire,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KYUBIMONFIRE,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-lekismonarrow00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_lekismonarrow00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LEKISMONARROW00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-lekismonarrow01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_lekismonarrow01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LEKISMONARROW01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-leomonhed00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_leomonhed00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LEOMONHED00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-lightball00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_lightball00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LIGHTBALL00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-lightball01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_lightball01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LIGHTBALL01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-lightball02:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_lightball02,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LIGHTBALL02,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-magmaball00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_magmaball00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MAGMABALL00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-magmaball01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_magmaball01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MAGMABALL01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-magmaball02:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_magmaball02,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MAGMABALL02,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-magmaball03:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_magmaball03,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MAGMABALL03,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-magmaball04:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_magmaball04,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MAGMABALL04,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-magmaball06:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_magmaball06,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MAGMABALL06,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-mind-eff:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_mind_eff,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MIND_EFF,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-missile00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_missile00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MISSILE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-missile01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_missile01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MISSILE01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-missile02:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_missile02,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MISSILE02,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-missile03:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_missile03,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MISSILE03,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-missile04:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_missile04,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MISSILE04,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-moon00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_moon00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MOON00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-myorunirusanda00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_myorunirusanda00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_MYORUNIRUSANDA00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-onpu00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_onpu00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_ONPU00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-oukuwamon00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_oukuwamon00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_OUKUWAMON00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
