assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:ui:cell-bundle-ui-ui-icon-training:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,ui/UI_Icon_training.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\ui__UI_Icon_training__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_UI_UI_ICON_TRAINING_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 25 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-ui-winner-parts-main:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,ui/winner_parts_main.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\ui__winner_parts_main__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_UI_WINNER_PARTS_MAIN_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 6 cells; preserve function, rebuild visual language."
art:ui:cell-bundle-ui-winner-parts-sub:rom-reference,UI,UI_CELL_BUNDLE_REFERENCE,ui/winner_parts_sub.ncer,YDIJ UI sprite bundle extraction,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\01_UI_ART_LAYOUT\extracted_reference\YDIJ_UI_REFERENCE\ui_sprite_cells\ui__winner_parts_sub__cells.png,ROM_EXTRACTED_REFERENCE,RAW_UI_CELL_BUNDLE_UI_WINNER_PARTS_SUB_NCER,NDS_2D,DOM_CSS,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Verified bundle with 6 cells; preserve function, rebuild visual language."
art:ui:nxr-alert-window-l:layout-reference,UI,NXR_SCENE_LAYOUT,ui/alert_window_l.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_61,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 15 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-alert-window-m:layout-reference,UI,NXR_SCENE_LAYOUT,ui/alert_window_m.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_62,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 15 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-alert-window:layout-reference,UI,NXR_SCENE_LAYOUT,ui/alert_window.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_60,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 15 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-battle-free-select-menu:layout-reference,UI,NXR_SCENE_LAYOUT,battle_menu/battle_free_select_menu.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_0,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Battle Menu / Setup; 4 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-battle-main-scene:layout-reference,UI,NXR_LAYOUT_REFERENCE,battle-runtime,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,BATTLE_RUNTIME_MAIN_SCENE,NDS_2D,PIXIJS_2D,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""RUNTIME_NODE_SEMANTICS_PARTIAL""]",Battle Runtime; 5 nodes; All five nodes validate against battle_obj_main. Preserve hierarchy and function only; NDS coordinates and source graphics are research-only.
art:ui:nxr-battle-menu-sub-scene:layout-reference,UI,NXR_SCENE_LAYOUT,battle_menu/battle_menu_sub_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_1,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Battle Menu / Setup; 16 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-battle-menu-top:layout-reference,UI,NXR_SCENE_LAYOUT,battle_menu/battle_menu_top.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_2,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Battle Menu / Setup; 17 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-battle-result-log-scene:layout-reference,UI,NXR_SCENE_LAYOUT,battle_result/battle_result_log_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_13,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Battle Result; 1 nodes; layout reconstructability STRUCTURE_ONLY. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-battle-setting-scene:layout-reference,UI,NXR_SCENE_LAYOUT,battle_menu/battle_setting_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_3,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Battle Menu / Setup; 33 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-battle-sub-scene:layout-reference,UI,NXR_LAYOUT_REFERENCE,battle-runtime,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,BATTLE_RUNTIME_SUB_SCENE,NDS_2D,PIXIJS_2D,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""RUNTIME_NODE_SEMANTICS_PARTIAL""]",Battle Runtime; 6 nodes; Three nodes validate against battle_obj_sub; three are dynamic virtual nodes. Preserve hierarchy and function only; NDS coordinates and source graphics are research-only.
art:ui:nxr-button-bar:layout-reference,UI,NXR_SCENE_LAYOUT,ui/button_bar.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_63,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 11 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-button-scene:layout-reference,UI,NXR_SCENE_LAYOUT,ui/button_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_64,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 5 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-cage-edit-obj-main:layout-reference,UI,NXR_SCENE_LAYOUT,training/cage_edit_obj_main.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_53,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Training / Home / Schedule; 3 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-cage-edit-obj-sub:layout-reference,UI,NXR_SCENE_LAYOUT,training/cage_edit_obj_sub.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_54,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Training / Home / Schedule; 8 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-calendar-main-scene:layout-reference,UI,NXR_SCENE_LAYOUT,today_window/calendar_main_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_50,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Today / Calendar; 48 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-conference-list-item:layout-reference,UI,NXR_SCENE_LAYOUT,ui/conference_list_item.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_65,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 3 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-database-obj-main-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/database_obj_main_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_21,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 5 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-db-digimon-menu-item-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/db_digimon_menu_item_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_22,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 1 nodes; layout reconstructability STRUCTURE_ONLY. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-digimon-list-item:layout-reference,UI,NXR_SCENE_LAYOUT,ui/digimon_list_item.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_66,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 7 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-digimon-list-main:layout-reference,UI,NXR_SCENE_LAYOUT,ui/digimon_list_main.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_67,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 21 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-digimon-list-sub:layout-reference,UI,NXR_SCENE_LAYOUT,ui/digimon_list_sub.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_68,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 19 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-equip-plate:layout-reference,UI,NXR_SCENE_LAYOUT,ui/hunt/setting/equip_plate.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_75,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Hunt Loadout / Equipment; 8 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-equip-setting-item-scene:layout-reference,UI,NXR_SCENE_LAYOUT,ui/equip_setting_item_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_69,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Shared UI Components; 3 nodes; layout reconstructability STRUCTURE_ONLY. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-guid-main-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/guid_main_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_23,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 33 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-guid-sub-base-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/guid_sub_base_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_24,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 4 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-guid-sub-evo-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/guid_sub_evo_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_25,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 2 nodes; layout reconstructability STRUCTURE_ONLY. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-guid-sub-profile-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/guid_sub_profile_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_26,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 7 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-guid-sub-sp-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/guid_sub_sp_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_27,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 16 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-guid-sub-status-scene:layout-reference,UI,NXR_SCENE_LAYOUT,database/guid_sub_status_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_28,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Database / Encyclopedia; 5 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-help-main-scene:layout-reference,UI,NXR_SCENE_LAYOUT,help/help_main_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_30,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Help; 42 nodes; layout reconstructability HIGH_FOR_SPRITE_LAYERS. Preserve hierarchy/function, never literal DS coordinates."
art:ui:nxr-help-sub-scene:layout-reference,UI,NXR_SCENE_LAYOUT,help/help_sub_scene.nxr,YDIJ full-ROM NXR 96-scene census,R:\NEXUS LINK\原作\research-only\YDIJ_FULL_ROM_DECONSTRUCTION_2026-08-29\analysis\NXR_SCENE_REGISTRY_96.csv,DECODED_REFERENCE,UI_SCENE_31,NDS_2D,DOM_CSS,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,HIGH_CONFIDENCE_STRUCTURE,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_VISUAL_REPLACEMENT_REQUIRED""]","Help; 2 nodes; layout reconstructability STRUCTURE_ONLY. Preserve hierarchy/function, never literal DS coordinates."
