path,group,exists,inHead,gitStatus,bytes,modifiedUtc,sha256
docs/art/production/vfx/faithful-reference-26/common/rain/rain.glb,docs/art,True,True,  ,4032,2026-08-31T22:50:40.205475+00:00,
docs/art/production/vfx/faithful-reference-26/common/rain/rain_eff.png,docs/art,True,True,  ,4142,2026-08-31T22:50:40.260683+00:00,
docs/art/production/vfx/faithful-reference-26/common/sandstome/sand_eff.png,docs/art,True,True,  ,2989,2026-08-31T22:50:40.447344+00:00,
docs/art/production/vfx/faithful-reference-26/common/sandstome/sandstome.glb,docs/art,True,True,  ,4052,2026-08-31T22:50:40.390562+00:00,
docs/art/production/vfx/faithful-reference-26/common/snow/snow.glb,docs/art,True,True,  ,5040,2026-08-31T22:50:40.585983+00:00,
docs/art/production/vfx/faithful-reference-26/common/snow/snow_eff.png,docs/art,True,True,  ,1230,2026-08-31T22:50:40.641346+00:00,
docs/art/production/vfx/faithful-reference-26/common/snowstome/snowstome.glb,docs/art,True,True,  ,4344,2026-08-31T22:50:40.764558+00:00,
docs/art/production/vfx/faithful-reference-26/common/snowstome/snowstome_eff.png,docs/art,True,True,  ,3667,2026-08-31T22:50:40.829839+00:00,
docs/art/production/vfx/faithful-reference-26/common/spark/m_spark_eff.png,docs/art,True,True,  ,1428,2026-08-31T22:50:41.059417+00:00,
docs/art/production/vfx/faithful-reference-26/common/spark/spark.glb,docs/art,True,True,  ,23696,2026-08-31T22:50:40.968515+00:00,
docs/art/production/vfx/faithful-reference-26/common/time_pl/time_p.png,docs/art,True,True,  ,586,2026-08-31T22:50:41.266754+00:00,
docs/art/production/vfx/faithful-reference-26/common/time_pl/time_pl.glb,docs/art,True,True,  ,1964,2026-08-31T22:50:41.193731+00:00,
docs/art/production/vfx/faithful-reference-26/common/wind/wind.glb,docs/art,True,True,  ,4032,2026-08-31T22:50:41.401609+00:00,
docs/art/production/vfx/faithful-reference-26/common/wind/wind_eff.png,docs/art,True,True,  ,2980,2026-08-31T22:50:41.493588+00:00,
docs/art/production/vfx/faithful-reference-26/manifest.json,docs/art,True,True,  ,41006,2026-08-31T22:50:41.667256+00:00,a7ea4a802554f67945920628e9bfac2fe4dee16c64004f2a7cfbeed72d113300
docs/art/proposals/a1-character-direction/a1-character-direction-panel-01-v2-bold-color.png,docs/art,True,True,  ,1848957,2026-08-28T21:54:43.003524+00:00,
docs/art/proposals/a1-character-direction/a1-character-direction-panel-01.png,docs/art,True,True,  ,1961113,2026-08-28T21:50:17.978175+00:00,
docs/art/proposals/a1-character-direction/a1-character-direction-panel-02-v2-bold-color.png,docs/art,True,True,  ,2044191,2026-08-28T21:55:42.379066+00:00,
docs/art/proposals/a1-character-direction/a1-character-direction-panel-02.png,docs/art,True,True,  ,2205656,2026-08-28T21:51:15.440822+00:00,
docs/art/proposals/a1-character-direction/manifest.json,docs/art,True,True,  ,2873,2026-08-28T22:17:22.891689+00:00,a9c347c32fddb47842bd72e096880e03bd8145dc4f3922772197ce3af1915b53
docs/art/proposals/a1-golden-slice/cage-12-module-direction.png,docs/art,True,True,  ,2096679,2026-08-28T22:11:31.924302+00:00,
docs/art/proposals/a1-golden-slice/gate-select-bright-direction.png,docs/art,True,True,  ,2140743,2026-08-28T22:08:52.214035+00:00,
docs/art/proposals/a1-golden-slice/hunt-hm01-hm09-direction.png,docs/art,True,True,  ,2879199,2026-08-28T22:10:08.586661+00:00,
docs/art/proposals/a1-golden-slice/manifest.json,docs/art,True,True,  ,2423,2026-08-28T22:20:14.088483+00:00,224aaa348380a04fee52424b543374e79c33985527de2c3a02431e25d3d57eb6
docs/art/proposals/a1-golden-slice/ui-six-screen-flow-direction.png,docs/art,True,True,  ,2045107,2026-08-28T22:13:20.865790+00:00,
docs/art/proposals/a1-golden-slice/vfx-five-family-direction.png,docs/art,True,True,  ,1744805,2026-08-28T22:14:53.810872+00:00,
docs/art/technical/A1_CAGE_ORIGINAL_STRUCTURE_RECEIPT.md,docs/art,True,True,  ,1789,2026-08-29T02:20:51.941599+00:00,
docs/art/technical/A1_MAP_TECHNICALIZATION_RECEIPT.md,docs/art,True,True,  ,2557,2026-08-28T23:32:59.680025+00:00,
docs/art/technical/a1-cage-original-structure/CM40_ORIGINAL_STRUCTURE_CROSSWALK.csv,docs/art,True,True,  ,13332,2026-08-29T02:20:51.941599+00:00,
docs/art/technical/a1-cage-original-structure/README.md,docs/art,True,True,  ,2692,2026-08-29T02:20:51.957218+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_01-visual-silhouette.png,docs/art,True,True,  ,1844,2026-08-28T23:31:15.518293+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_02-visual-silhouette.png,docs/art,True,True,  ,1715,2026-08-28T23:31:15.861989+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_03-visual-silhouette.png,docs/art,True,True,  ,2009,2026-08-28T23:31:16.231927+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_04-visual-silhouette.png,docs/art,True,True,  ,1782,2026-08-28T23:31:16.519381+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_05-visual-silhouette.png,docs/art,True,True,  ,1664,2026-08-28T23:31:16.847430+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_06-visual-silhouette.png,docs/art,True,True,  ,1773,2026-08-28T23:31:17.305848+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_07-visual-silhouette.png,docs/art,True,True,  ,2113,2026-08-28T23:31:17.743244+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_08-visual-silhouette.png,docs/art,True,True,  ,2066,2026-08-28T23:31:18.180642+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_09-visual-silhouette.png,docs/art,True,True,  ,2159,2026-08-28T23:31:18.648721+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_10-visual-silhouette.png,docs/art,True,True,  ,2358,2026-08-28T23:31:19.273572+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_11-visual-silhouette.png,docs/art,True,True,  ,1793,2026-08-28T23:31:19.882803+00:00,
docs/art/technical/a1-map-tech/cage/masks/a1_cage_mod_12-visual-silhouette.png,docs/art,True,True,  ,2227,2026-08-28T23:31:20.507656+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_01.png,docs/art,True,True,  ,167265,2026-08-28T23:31:15.283973+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_02.png,docs/art,True,True,  ,199569,2026-08-28T23:31:15.612020+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_03.png,docs/art,True,True,  ,186723,2026-08-28T23:31:15.955689+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_04.png,docs/art,True,True,  ,195893,2026-08-28T23:31:16.300682+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_05.png,docs/art,True,True,  ,168603,2026-08-28T23:31:16.613110+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_06.png,docs/art,True,True,  ,198660,2026-08-28T23:31:16.941156+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_07.png,docs/art,True,True,  ,166718,2026-08-28T23:31:17.415197+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_08.png,docs/art,True,True,  ,181472,2026-08-28T23:31:17.836972+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_09.png,docs/art,True,True,  ,164613,2026-08-28T23:31:18.290518+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_10.png,docs/art,True,True,  ,192919,2026-08-28T23:31:18.789312+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_11.png,docs/art,True,True,  ,202110,2026-08-28T23:31:19.414164+00:00,
docs/art/technical/a1-map-tech/cage/modules/a1_cage_mod_12.png,docs/art,True,True,  ,199477,2026-08-28T23:31:20.023396+00:00,
docs/art/technical/a1-map-tech/cage/transparent-qa-checker.png,docs/art,True,True,  ,1438516,2026-08-28T23:31:22.300603+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_01-transparent.png,docs/art,True,True,  ,130996,2026-08-28T23:31:15.502671+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_02-transparent.png,docs/art,True,True,  ,164155,2026-08-28T23:31:15.846339+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_03-transparent.png,docs/art,True,True,  ,146900,2026-08-28T23:31:16.216304+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_04-transparent.png,docs/art,True,True,  ,165737,2026-08-28T23:31:16.519381+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_05-transparent.png,docs/art,True,True,  ,137561,2026-08-28T23:31:16.831807+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_06-transparent.png,docs/art,True,True,  ,165013,2026-08-28T23:31:17.305848+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_07-transparent.png,docs/art,True,True,  ,135183,2026-08-28T23:31:17.727623+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_08-transparent.png,docs/art,True,True,  ,148982,2026-08-28T23:31:18.165020+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_09-transparent.png,docs/art,True,True,  ,127043,2026-08-28T23:31:18.648721+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_10-transparent.png,docs/art,True,True,  ,144926,2026-08-28T23:31:19.257951+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_11-transparent.png,docs/art,True,True,  ,154489,2026-08-28T23:31:19.882803+00:00,
docs/art/technical/a1-map-tech/cage/transparent/a1_cage_mod_12-transparent.png,docs/art,True,True,  ,153040,2026-08-28T23:31:20.492034+00:00,
docs/art/technical/a1-map-tech/hunt/hm01-bright-standard.png,docs/art,True,True,  ,1765581,2026-08-28T23:31:20.851323+00:00,
docs/art/technical/a1-map-tech/hunt/hm09-dark-standard.png,docs/art,True,True,  ,1441607,2026-08-28T23:31:21.252425+00:00,
docs/art/technical/a1-map-tech/manifest.json,docs/art,True,True,  ,26519,2026-08-28T23:31:22.316225+00:00,cb2f9648da90407a73c2aa4384c623726ca8a5a925ac0d9b6a81c76ce41be053
docs/contracts/championship/CHAMPIONSHIP_BATTLE_WEATHER_VFX_EVENTS.v1.json,docs/contracts,True,True,  ,2310,2026-08-31T23:47:04.075628+00:00,2a5cacfb1d181b0628511612ecd85e7c62dc426267e4baac75c046668520ce28
docs/contracts/championship/CHAMPIONSHIP_CAGE_RANCH_COMPOSITION_CONTRACT.v1.json,docs/contracts,True,False,??,12250,2026-09-03T05:36:34.476692+00:00,4dd9e1e9ba3143c74aec69d13c18bcdf2d7e4f03c7f9f2f0aa7e24655f651ace
docs/contracts/championship/CHAMPIONSHIP_PRESENTATION_PACK_CONTRACT.v1.json,docs/contracts,True,True,  ,3850,2026-08-31T23:14:51.162223+00:00,0da16513914109fc24de3d813e1280254ab570b3f8f3e03b5cf770d815331f88
docs/contracts/championship/CHAMPIONSHIP_STATUS_BAR_CONTRACT.v1.json,docs/contracts,True,False,??,8415,2026-09-02T21:09:19.396002+00:00,a24f0cf1df49e92763843a50bc9fe68e8fef3fbcaa8f5e57a220ee80dff92ce0
docs/contracts/championship/CHAMPIONSHIP_TOOLBAR_CONTRACT.v1.json,docs/contracts,True,True, M,12821,2026-09-03T05:45:15.482793+00:00,eebd9248e0884d3ef63434f5773ade104838a87224b3b18e430d91e05123079b
docs/contracts/championship/INT_RH2_RUNTIME_PRESENTATION_CONTRACT.json,docs/contracts,True,True,  ,8538,2026-08-27T17:00:25.982304+00:00,394cfb4869006a3f8b19f9d3b156548b8f9a6888f6e11c1a069dd47220aaf955
docs/contracts/championship/VS2_GATE_HUNT_RUNTIME_PRESENTATION_CONTRACT.json,docs/contracts,True,True,  ,24218,2026-08-27T18:47:33.367807+00:00,a5304fc8e4ed0141becbe9671aa9eb066e6e662252bd3743e5597e68a447cb36
docs/contracts/championship/VS2_GATE_SELECT_3D_RUNTIME_CONTRACT.v1.json,docs/contracts,True,True,  ,42609,2026-08-27T23:19:02.231437+00:00,66bce76c1182d495f049f6ac64ff566f23cebc7c9d8d9487d1eda74c28153a86
docs/contracts/championship/VS2_HUNT_LOADOUT_RUNTIME_CONTRACT.v1.json,docs/contracts,True,True,  ,42742,2026-08-30T02:41:20.079581+00:00,4d228a4347dff2f7150a1a79a8dafd9cba1c23267133311ca2d2508fca75781f
docs/contracts/championship/battle-field-presentation.v1.json,docs/contracts,True,False,??,7895,2026-09-02T19:40:47.363826+00:00,17534cc3a917eb523113e13425b8c84369a63922329930621184d4803fc9f2fe
docs/contracts/championship/battle-player-roster.v1.json,docs/contracts,True,False,??,3891,2026-09-02T03:39:00.410142+00:00,769e16c0b9710eb024f50e6596ef798869106b8d655d534a622a48c9723e3d20
docs/contracts/championship/raising-home-presentation.v1.json,docs/contracts,True,True,  ,3007,2026-08-30T07:10:26.083740+00:00,31bfef5e17bf7e8872c0246c7cca51a6512f0384201e238d2fca4bfa271eaa1b
docs/coordination/CHAMPIONSHIP_BLOCKER_LEDGER.csv,docs/coordination,True,True, M,6599,2026-09-01T22:07:41.685409+00:00,08c39ca2f4828a79dbe74141c3aff86eb8a5cbde28f28979b315623aa572b3f5
docs/coordination/CHAMPIONSHIP_DECISION_LOG.md,docs/coordination,True,True,  ,9335,2026-08-27T17:11:45.655411+00:00,8c152c70a1c19944cf48b2ebef66083ecaf0956e85f7a03fe5eeb661bc5c2b8f
docs/coordination/CHAMPIONSHIP_DEPENDENCY_MATRIX.csv,docs/coordination,True,True,  ,10395,2026-08-29T02:23:41.023770+00:00,a98d2db2591553580fff63de99f117a052b8569d2c42088185040b6cb165bff6
docs/coordination/CHAMPIONSHIP_MASTER_SYNC.md,docs/coordination,True,True,  ,14736,2026-08-29T02:23:41.023770+00:00,9162aef318218f0dbc14f7a204f9e5bd20b169f3cc34fab49f2bb01460d0a96b
docs/coordination/CHAMPIONSHIP_REBUILD_INTEGRATION_PLAN_V1.md,docs/coordination,True,True,  ,17000,2026-08-28T17:52:17.591344+00:00,479347fd525e39a8f5db568d6c9e01b97e201f26b8de560fd2bde9470f02855d
docs/coordination/CHAMPIONSHIP_RUNTIME_ARCHITECTURE.md,docs/coordination,True,True,  ,14138,2026-08-28T00:29:45.021201+00:00,1ebda8cb27aac663d11a624632c9956cdaeeec2f9ff11eda23ad0ec351370b75
docs/coordination/CLAUDE_BATTLE_HANDOFF.md,docs/coordination,True,False,??,6898,2026-09-02T11:23:07.366206+00:00,626213ab57f237c8906bf3104e5cf25032d7c1cdf9df092083705314ae885808
docs/coordination/CLAUDE_CHAMPIONSHIP_MIGRATION_MANIFEST.json,docs/coordination,True,True,  ,3563,2026-08-27T17:08:51.587131+00:00,5094c5c7f667b5d9d89d4feaaf52307f95849de62eb4f6d537d8df7ab414b26b
docs/coordination/CLAUDE_REBUILD_STATUS.json,docs/coordination,True,True,  ,29272,2026-08-28T00:29:44.998467+00:00,95c5e5a90b9fa9b5a627373c0b31a27785eebd48a615f6db2daf48a0e00f918a
docs/coordination/CLAUDE_SYNC_DELTA.json,docs/coordination,True,True,  ,32380,2026-08-28T00:29:44.998467+00:00,f313561fcc17e8c0f34d8f570a9787a2e2c44a170d789d01dd3791efb4996636
docs/coordination/CODEX_ART_STATUS.json,docs/coordination,True,True, M,69814,2026-09-05T03:01:46.568670+00:00,1f7a63c7ccb8d826fa070b3daf195ca90b22acad88d0c1312ce495695e63f137
docs/coordination/CODEX_CHAMPIONSHIP_MIGRATION_MANIFEST.json,docs/coordination,True,True,  ,3730,2026-08-27T17:14:31.579114+00:00,e97a5b4761724b7757fa12a880ec8044cccca0329747de08e1d23c1d1cc08626
docs/coordination/CODEX_HANDOFF_2026-09-05_CAGE_ART_AND_BATTLE_CUBE.md,docs/coordination,True,False,??,8801,2026-09-05T02:38:29.502105+00:00,2f771557805b72a86c519629f9309ecc9cf64f64a4f3345eb3cf46f6a8705d4c
docs/coordination/CODEX_SYNC_DELTA.json,docs/coordination,True,True, M,44808,2026-09-05T03:01:46.577645+00:00,5c834f882dd77974fdc2289730088a15e84a5eface4f0b9f72e71b80625e722f
docs/coordination/CODEX_VIDEO_EVIDENCE_CONSOLIDATION_PROMPT.md,docs/coordination,True,False,??,11756,2026-09-03T01:05:25.667145+00:00,2d8cf1849ca7469b9d9296d391eb2daa41e4d2736d81a4b527a65dfe18f31f8e
docs/coordination/CURSOR_BATTLE_ARITHMETIC_HANDOFF.md,docs/coordination,True,True,  ,6795,2026-08-30T22:41:37.221687+00:00,f781ffe4e6fdce50398a169c0cdcfdeeac7b5228e6567293cdadd9a7e06d437b
docs/coordination/MIGRATION_NOTE.md,docs/coordination,True,True,  ,992,2026-08-27T16:57:17.133607+00:00,5ec12a61daeda8d4b005f295ccf42b88de32cb0ae3ec91e6639e6985436c5474
docs/coordination/OWNER_DIRECTION.md,docs/coordination,True,True, M,19242,2026-09-02T12:34:12.030838+00:00,70ba43ae14362299f5b91cdecbfbb775e5bc7fbe2db0da13af6ec66d012dcbfa
docs/legal/README.md,docs/legal,True,True,  ,1671,2026-08-31T22:21:47.926193+00:00,
docs/legal/RIGHTS_EVIDENCE_REGISTRY.json,docs/legal,True,True,  ,2420,2026-08-31T23:14:51.162223+00:00,
docs/migration/CHAMPIONSHIP_2026_MIGRATION_REPORT.md,docs/migration,True,True,  ,3078,2026-08-27T17:14:18.699214+00:00,
docs/migration/PRE_MIGRATION_PROVENANCE.md,docs/migration,True,True,  ,1138,2026-08-28T17:52:17.591344+00:00,
docs/planning/CHAMPIONSHIP_2026_9X16_SCREEN_BLUEPRINT.md,docs/planning,True,True,  ,13551,2026-08-28T17:37:04.965708+00:00,
docs/planning/CHAMPIONSHIP_2026_HD_ASSET_PRODUCTION_PLAN.md,docs/planning,True,True,  ,14385,2026-08-28T21:44:23.544093+00:00,
docs/planning/CHAMPIONSHIP_2026_MASTER_GAME_PRODUCTION_PLAN.md,docs/planning,True,True,  ,31017,2026-08-28T17:37:04.950088+00:00,
docs/planning/CHAMPIONSHIP_2026_MODULAR_CAGE_SYSTEM_SPEC_ZH_TW.md,docs/planning,True,True,  ,5651,2026-08-28T17:37:04.950088+00:00,
docs/planning/CHAMPIONSHIP_2026_PRODUCTION_BACKLOG.csv,docs/planning,True,True,  ,9674,2026-08-28T17:37:04.981348+00:00,
docs/planning/CHAMPIONSHIP_2026_PRODUCTION_PLAN_ZH_TW.md,docs/planning,True,True,  ,9736,2026-08-28T17:37:04.965708+00:00,
docs/planning/CHAMPIONSHIP_2026_SOLO_AI_PARITY_FIRST_PLAN_ZH_TW.md,docs/planning,True,True,  ,10667,2026-08-28T17:37:04.965708+00:00,
docs/reports/art/battle/bm00-bm01-r1/battle-art-360x800.png,docs/reports,True,False,??,183687,2026-09-01T12:09:11.851575+00:00,
docs/reports/art/battle/bm00-bm01-r1/battle-art-390x844.png,docs/reports,True,False,??,210294,2026-09-01T12:09:13.235717+00:00,
docs/reports/art/battle/bm00-bm01-r1/battle-art-393x852.png,docs/reports,True,False,??,213042,2026-09-01T12:09:14.615068+00:00,
docs/reports/art/battle/bm00-bm01-r1/battle-art-412x915.png,docs/reports,True,False,??,232264,2026-09-01T12:09:15.984313+00:00,
docs/reports/art/battle/bm00-bm01-r1/battle-art-430x932.png,docs/reports,True,False,??,248895,2026-09-01T12:09:17.366054+00:00,
docs/reports/art/battle/bm00-bm01-r1/browser-qa.json,docs/reports,True,False,??,7980,2026-09-01T12:09:17.875131+00:00,
docs/reports/art/battle/bm02-r1/battle-bm02-360x800.png,docs/reports,True,False,??,202941,2026-09-01T20:29:00.435444+00:00,
docs/reports/art/battle/bm02-r1/battle-bm02-390x844.png,docs/reports,True,False,??,236144,2026-09-01T20:29:01.939029+00:00,
docs/reports/art/battle/bm02-r1/battle-bm02-393x852.png,docs/reports,True,False,??,239546,2026-09-01T20:29:03.387771+00:00,
docs/reports/art/battle/bm02-r1/battle-bm02-412x915.png,docs/reports,True,False,??,260115,2026-09-01T20:29:04.816315+00:00,
docs/reports/art/battle/bm02-r1/battle-bm02-430x932.png,docs/reports,True,False,??,281452,2026-09-01T20:29:06.245942+00:00,
docs/reports/art/battle/bm02-r1/browser-qa.json,docs/reports,True,False,??,7978,2026-09-01T20:29:06.769161+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-0-360x800.png,docs/reports,True,False,??,186300,2026-09-01T22:01:23.147185+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-0-390x844.png,docs/reports,True,False,??,213984,2026-09-01T22:01:24.486428+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-0-393x852.png,docs/reports,True,False,??,217078,2026-09-01T22:01:25.827986+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-0-412x915.png,docs/reports,True,False,??,236623,2026-09-01T22:01:27.185447+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-0-430x932.png,docs/reports,True,False,??,254047,2026-09-01T22:01:28.541098+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-1-360x800.png,docs/reports,True,False,??,185645,2026-09-01T22:01:23.238920+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-1-390x844.png,docs/reports,True,False,??,213459,2026-09-01T22:01:24.563638+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-1-393x852.png,docs/reports,True,False,??,216469,2026-09-01T22:01:25.919954+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-1-412x915.png,docs/reports,True,False,??,235923,2026-09-01T22:01:27.279890+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm03-frame-1-430x932.png,docs/reports,True,False,??,253210,2026-09-01T22:01:28.648433+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-0-360x800.png,docs/reports,True,False,??,199842,2026-09-01T22:01:29.918405+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-0-390x844.png,docs/reports,True,False,??,231372,2026-09-01T22:01:31.259681+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-0-393x852.png,docs/reports,True,False,??,234404,2026-09-01T22:01:32.612782+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-0-412x915.png,docs/reports,True,False,??,254177,2026-09-01T22:01:33.958684+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-0-430x932.png,docs/reports,True,False,??,275226,2026-09-01T22:01:35.292422+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-1-360x800.png,docs/reports,True,False,??,199747,2026-09-01T22:01:29.994802+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-1-390x844.png,docs/reports,True,False,??,231726,2026-09-01T22:01:31.354486+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-1-393x852.png,docs/reports,True,False,??,234850,2026-09-01T22:01:32.704570+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-1-412x915.png,docs/reports,True,False,??,254751,2026-09-01T22:01:34.050668+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/battle-bm04-frame-1-430x932.png,docs/reports,True,False,??,275820,2026-09-01T22:01:35.387998+00:00,
docs/reports/art/battle/bm03-bm04-animated-r1/browser-qa.json,docs/reports,True,False,??,37421,2026-09-01T22:01:35.876084+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm05/battle-bm05-360x800.png,docs/reports,True,False,??,169162,2026-09-01T21:23:31.261909+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm05/battle-bm05-390x844.png,docs/reports,True,False,??,195031,2026-09-01T21:23:32.698510+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm05/battle-bm05-393x852.png,docs/reports,True,False,??,197732,2026-09-01T21:23:34.025151+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm05/battle-bm05-412x915.png,docs/reports,True,False,??,214156,2026-09-01T21:23:35.329922+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm05/battle-bm05-430x932.png,docs/reports,True,False,??,231352,2026-09-01T21:23:36.689039+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm06/battle-bm06-360x800.png,docs/reports,True,False,??,175749,2026-09-01T21:23:38.009753+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm06/battle-bm06-390x844.png,docs/reports,True,False,??,201073,2026-09-01T21:23:39.354314+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm06/battle-bm06-393x852.png,docs/reports,True,False,??,203958,2026-09-01T21:23:40.744218+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm06/battle-bm06-412x915.png,docs/reports,True,False,??,222954,2026-09-01T21:23:42.047039+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm06/battle-bm06-430x932.png,docs/reports,True,False,??,240503,2026-09-01T21:23:43.387310+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm08/battle-bm08-360x800.png,docs/reports,True,False,??,165714,2026-09-01T21:23:44.706604+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm08/battle-bm08-390x844.png,docs/reports,True,False,??,191962,2026-09-01T21:23:46.116484+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm08/battle-bm08-393x852.png,docs/reports,True,False,??,194943,2026-09-01T21:23:47.556188+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm08/battle-bm08-412x915.png,docs/reports,True,False,??,209996,2026-09-01T21:23:48.947695+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm08/battle-bm08-430x932.png,docs/reports,True,False,??,226845,2026-09-01T21:23:50.425606+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm09/battle-bm09-360x800.png,docs/reports,True,False,??,183262,2026-09-01T21:23:51.723615+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm09/battle-bm09-390x844.png,docs/reports,True,False,??,210145,2026-09-01T21:23:53.102994+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm09/battle-bm09-393x852.png,docs/reports,True,False,??,213230,2026-09-01T21:23:54.402792+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm09/battle-bm09-412x915.png,docs/reports,True,False,??,232255,2026-09-01T21:23:55.745772+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm09/battle-bm09-430x932.png,docs/reports,True,False,??,249221,2026-09-01T21:23:57.111750+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm10/battle-bm10-360x800.png,docs/reports,True,False,??,172669,2026-09-01T21:23:58.449212+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm10/battle-bm10-390x844.png,docs/reports,True,False,??,199418,2026-09-01T21:23:59.793060+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm10/battle-bm10-393x852.png,docs/reports,True,False,??,201210,2026-09-01T21:24:01.077506+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm10/battle-bm10-412x915.png,docs/reports,True,False,??,219253,2026-09-01T21:24:02.416828+00:00,
docs/reports/art/battle/bm05-bm11-static-r1/bm10/battle-bm10-430x932.png,docs/reports,True,False,??,237483,2026-09-01T21:24:03.922444+00:00,
