path,relativePath,bytes,scope
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_sub\animations.json,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_sub/animations.json,1540,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_sub\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_sub/animation-sequence-000.gif,588,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/graphics-tile-sheet.png,2959,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/family.json,1499,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cells.json,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cells.json,6400,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m312_kabuterimon_db_main\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m312_kabuterimon_db_main/graphics-tile-sheet.png,3782,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m312_kabuterimon_db_main\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m312_kabuterimon_db_main/family.json,1509,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_sub\cells\cell-003.png,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_sub/cells/cell-003.png,652,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_sub\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_sub/cells/cell-002.png,652,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_sub\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_sub/cells/cell-001.png,436,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_sub\cells\cell-000.png,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_sub/cells/cell-000.png,652,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_sub\cell-contact-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_sub/cell-contact-sheet.png,4258,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_sub\animations.json,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_sub/animations.json,1540,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_sub\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_sub/animation-sequence-000.gif,762,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m317_kiwimon_db_sub\cells\cell-003.png,08_FULL_FAMILY_CONVERSION/db_digimon/m317_kiwimon_db_sub/cells/cell-003.png,687,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m317_kiwimon_db_sub\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/db_digimon/m317_kiwimon_db_sub/cells/cell-002.png,687,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m317_kiwimon_db_sub\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/db_digimon/m317_kiwimon_db_sub/cells/cell-001.png,687,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m317_kiwimon_db_sub\cells\cell-000.png,08_FULL_FAMILY_CONVERSION/db_digimon/m317_kiwimon_db_sub/cells/cell-000.png,687,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m312_kabuterimon_db_main\cells.json,08_FULL_FAMILY_CONVERSION/db_digimon/m312_kabuterimon_db_main/cells.json,6223,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\cells\cell-005.png,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/cells/cell-005.png,977,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\cells\cell-004.png,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/cells/cell-004.png,922,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\cells\cell-003.png,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/cells/cell-003.png,922,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/cells/cell-002.png,922,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/cells/cell-001.png,922,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\cells\cell-000.png,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/cells/cell-000.png,922,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\cell-contact-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/cell-contact-sheet.png,5777,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\animations.json,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/animations.json,1540,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m311_gaogamon_db_sub\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/db_digimon/m311_gaogamon_db_sub/animation-sequence-000.gif,543,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m312_kabuterimon_db_main\animations.json,08_FULL_FAMILY_CONVERSION/db_digimon/m312_kabuterimon_db_main/animations.json,1986,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m312_kabuterimon_db_main\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/db_digimon/m312_kabuterimon_db_main/animation-sequence-000.gif,543,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m312_kabuterimon_db_main\cell-contact-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m312_kabuterimon_db_main/cell-contact-sheet.png,7366,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_sub\cells\cell-003.png,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_sub/cells/cell-003.png,684,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_sub\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_sub/cells/cell-002.png,684,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_sub\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_sub/cells/cell-001.png,684,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_sub\cells\cell-000.png,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_sub/cells/cell-000.png,684,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_sub\cell-contact-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_sub/cell-contact-sheet.png,4204,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_sub\animations.json,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_sub/animations.json,1540,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_sub\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_sub/animation-sequence-000.gif,426,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\palette.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/palette.png,1501,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/graphics-tile-sheet.png,1335,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/family.json,1488,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells.json,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells.json,14140,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cells\cell-005.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cells/cell-005.png,920,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cells\cell-004.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cells/cell-004.png,831,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cells\cell-003.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cells/cell-003.png,920,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cells/cell-002.png,920,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cells/cell-001.png,920,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cells\cell-000.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cells/cell-000.png,920,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\cell-contact-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/cell-contact-sheet.png,5102,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\animations.json,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/animations.json,1985,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m420_knightmon_db_main\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/db_digimon/m420_knightmon_db_main/animation-sequence-000.gif,541,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m345_tortamon_db_main\palette.png,08_FULL_FAMILY_CONVERSION/db_digimon/m345_tortamon_db_main/palette.png,1455,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m345_tortamon_db_main\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m345_tortamon_db_main/graphics-tile-sheet.png,2098,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m345_tortamon_db_main\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m345_tortamon_db_main/family.json,1493,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m345_tortamon_db_main\cells.json,08_FULL_FAMILY_CONVERSION/db_digimon/m345_tortamon_db_main/cells.json,8652,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_main\palette.png,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_main/palette.png,1505,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_main\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_main/graphics-tile-sheet.png,2161,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_main\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_main/family.json,1518,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m338_darktyranomon_db_main\cells.json,08_FULL_FAMILY_CONVERSION/db_digimon/m338_darktyranomon_db_main/cells.json,5108,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m331_seadramon_db_main\palette.png,08_FULL_FAMILY_CONVERSION/db_digimon/m331_seadramon_db_main/palette.png,1517,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m331_seadramon_db_main\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m331_seadramon_db_main/graphics-tile-sheet.png,3223,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m331_seadramon_db_main\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m331_seadramon_db_main/family.json,1499,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m331_seadramon_db_main\cells.json,08_FULL_FAMILY_CONVERSION/db_digimon/m331_seadramon_db_main/cells.json,5538,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_main\palette.png,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_main/palette.png,1491,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_main\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_main/graphics-tile-sheet.png,2443,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_main\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_main/family.json,1488,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m342_devimon_db_main\cells.json,08_FULL_FAMILY_CONVERSION/db_digimon/m342_devimon_db_main/cells.json,4240,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-007.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-007.png,450,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-006.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-006.png,420,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-005.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-005.png,450,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-004.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-004.png,450,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-003.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-003.png,450,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-002.png,450,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-001.png,420,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cells\cell-000.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cells/cell-000.png,450,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\cell-contact-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/cell-contact-sheet.png,4750,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\animations.json,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/animations.json,1986,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m347_bakemon_db_main\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/db_digimon/m347_bakemon_db_main/animation-sequence-000.gif,575,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m419_toriceramon_db_sub\palette.png,08_FULL_FAMILY_CONVERSION/db_digimon/m419_toriceramon_db_sub/palette.png,1505,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m419_toriceramon_db_sub\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/db_digimon/m419_toriceramon_db_sub/graphics-tile-sheet.png,1882,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\db_digimon\m419_toriceramon_db_sub\family.json,08_FULL_FAMILY_CONVERSION/db_digimon/m419_toriceramon_db_sub/family.json,1503,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
