assetId,role,path,referenceKind,absolute,exists,containsReplacementCharacter
art:ui:training-cage-edit-icon035:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon035:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon035:layout-reference,component,rom:/training/cage_edit_icon035.atr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cage-edit-icon036:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon036:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon036:layout-reference,component,rom:/training/cage_edit_icon036.atr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cage-edit-icon037:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon037:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon037:layout-reference,component,rom:/training/cage_edit_icon037.atr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cage-edit-icon038:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon038:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon038:layout-reference,component,rom:/training/cage_edit_icon038.atr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cage-edit-icon039:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon039:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cage-edit-icon039:layout-reference,component,rom:/training/cage_edit_icon039.atr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cageassign514:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cageassign514:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cageassign514:layout-reference,component,rom:/training/CageAssign514.opm,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cageassignsp:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cageassignsp:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cageassignsp:layout-reference,component,rom:/training/CageAssignSP.opm,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416-000:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-000:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-000:layout-reference,component,rom:/training/cageBG416_000.nscr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416-001:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-001:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-001:layout-reference,component,rom:/training/cageBG416_001.nscr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416-002:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-002:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-002:layout-reference,component,rom:/training/cageBG416_002.nscr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416-003:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-003:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-003:layout-reference,component,rom:/training/cageBG416_003.nscr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416-2:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-2:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416-2:layout-reference,component,rom:/training/cageBG416_2.nbs,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416-2:layout-reference,component,rom:/training/cageBG416_2.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416-2:layout-reference,component,rom:/training/cageBG416_2.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-cagebg416:layout-reference,component,rom:/training/cageBG416.atr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416:layout-reference,component,rom:/training/cageBG416.nbs,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416:layout-reference,component,rom:/training/cageBG416.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-cagebg416:layout-reference,component,rom:/training/cageBG416.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-training-bg-wall:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-training-bg-wall:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:training-training-bg-wall:layout-reference,component,rom:/training/training_bg_wall.nbs,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-training-bg-wall:layout-reference,component,rom:/training/training_bg_wall.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:training-training-bg-wall:layout-reference,component,rom:/training/training_bg_wall.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:tutorial-tutorial:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:tutorial-tutorial:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:tutorial-tutorial:layout-reference,component,rom:/tutorial/tutorial.nanr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:tutorial-tutorial:layout-reference,component,rom:/tutorial/tutorial.ncbr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:tutorial-tutorial:layout-reference,component,rom:/tutorial/tutorial.ncer,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:tutorial-tutorial:layout-reference,component,rom:/tutorial/tutorial.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-company-logo-bg:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:ui-company-logo-bg:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:ui-company-logo-bg:layout-reference,component,rom:/ui/company_logo_bg.nbs,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-company-logo-bg:layout-reference,component,rom:/ui/company_logo_bg.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-company-logo-bg:layout-reference,component,rom:/ui/company_logo_bg.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-ending-bg:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:ui-ending-bg:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:ui-ending-bg:layout-reference,component,rom:/ui/ending_bg.nbs,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-ending-bg:layout-reference,component,rom:/ui/ending_bg.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-ending-bg:layout-reference,component,rom:/ui/ending_bg.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-opening-roll:layout-reference,sourcePath,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:ui-opening-roll:layout-reference,evidenceRef,docs/art/ROM_ART_CENSUS.json,FILESYSTEM,False,True,False
art:ui:ui-opening-roll:layout-reference,component,rom:/ui/opening_roll.nbs,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-opening-roll:layout-reference,component,rom:/ui/opening_roll.ncgr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:ui:ui-opening-roll:layout-reference,component,rom:/ui/opening_roll.nclr,LOGICAL_URI_NOT_FILESYSTEM,False,,False
art:vfx:battle-atkup:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-atkup:nitro-reference,evidenceRef,15c08d580e490997efdd14ab2562338f049ad560b992e65ad8546e714699a0a5,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-atkup:nitro-reference,evidenceRef,218932a651f6bd67513590e697d96484eab9dc41d3a87506e8203162208e901a,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-atkup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-atkup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-atkup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\atkup.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-atkup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\atkup.nsbta,FILESYSTEM,True,True,False
art:vfx:battle-circle-my:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-circle-my:nitro-reference,evidenceRef,777953c90f85507f4ff7b1d0fe5fe3f868f4680e7605fdc471ab6771c2a6d55f,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-circle-my:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-circle-my:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-circle-my:nitro-reference,evidenceRef,dd8906bd6644b7abebfa3a8b3dbd499d431ac6bd7b881174ed74edefea2526e3,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-circle-my:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\circle_my.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-circle-my:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\circle_my.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-circle:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-circle:nitro-reference,evidenceRef,1308071f1f3184f062b1c313f53cbbd5612a1138b16ce3b877c28a89d50472b2,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-circle:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-circle:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-circle:nitro-reference,evidenceRef,d85591a7e872e963475fca06c7b26bd3f22c588d3936773cd18258ccbcfab57b,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-circle:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\circle.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-circle:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\circle.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-critup:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-critup:nitro-reference,evidenceRef,9ecfe878ec8a4a5e8c81729a4dc603b357ccc061a3bb5057cca77d9cb61b4ac0,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-critup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-critup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-critup:nitro-reference,evidenceRef,f5661a7ed27f6caf642ea00130b0575180908194e95f1cbd6db1db4763c93a39,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-critup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\critup.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-critup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\critup.nsbta,FILESYSTEM,True,True,False
art:vfx:battle-defup:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-defup:nitro-reference,evidenceRef,054cdea7b2dca98a363ff18cba4a2d6e9c96d9e6589338eee33ed2bc75807b8a,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-defup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-defup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-defup:nitro-reference,evidenceRef,f70fdf19e66622e05c70431adc13a2acd471136099d36da4029a67e9e4380c60,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-defup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\defup.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-defup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\defup.nsbta,FILESYSTEM,True,True,False
art:vfx:battle-earth-hit:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-earth-hit:nitro-reference,evidenceRef,5d14fe2222dc9fc0c1f43a22af7f7bf4a85744303c6d577d994a3c638a8caebd,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-earth-hit:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-earth-hit:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-earth-hit:nitro-reference,evidenceRef,d14399a5723352e136247f18b66fb62b6635a212fa68487fb8b6458e787c79b6,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-earth-hit:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\earth_hit.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-earth-hit:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\earth_hit.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-big:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-big:nitro-reference,evidenceRef,1d0dbb5b1caf0e146e0174caa017aa637fe17fc302be843dd16a85c4589158bf,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hitspark-big:nitro-reference,evidenceRef,37afdfaf92cc2d39fd13494a333c88de22f3314d18b8c586bf498b8d2f977d80,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hitspark-big:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-big:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-big:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hitspark_big.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-big:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hitspark_big.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-small:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-small:nitro-reference,evidenceRef,4a33b7da052ec8d0acd5f9abba75db2af659eb8d60ea571470070daf00f61138,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hitspark-small:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-small:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-small:nitro-reference,evidenceRef,e2077bd942559f98c899a14114d45942b4fd9a17dac69388667fe06718981103,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hitspark-small:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hitspark_small.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-hitspark-small:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hitspark_small.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-hitup:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitup:nitro-reference,evidenceRef,895cf3fe8e19439f9ba8ba756bd5c31989cb9aeb5eacb1bdab1ab2a34cf7347f,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hitup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitup:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hitup:nitro-reference,evidenceRef,e716e9a4c4f124e41eff46c45b646b6a30e1e87d1d944c7ef86dc32452bfa628,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hitup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hitup.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-hitup:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hitup.nsbta,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect-ring:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect-ring:nitro-reference,evidenceRef,0b836473df3c684b5c0685998902100983249b35e499f9156d369538d702fd5e,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hypereffect-ring:nitro-reference,evidenceRef,287852a7dd90df637a76c153c436c60f9019e567829fc1eb4240ebaa77901623,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hypereffect-ring:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect-ring:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect-ring:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hypereffect_ring.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect-ring:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hypereffect_ring.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect:nitro-reference,evidenceRef,77a67b252958d036384250de85f0a4a62acfb5315e5f2d31d77b2482ff48fc03,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hypereffect:nitro-reference,evidenceRef,8a0a651834ec0355871ba02d50687101c99d3954e6a355c2768631259ad407a3,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hypereffect:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect:nitro-reference,evidenceRef,b39d90d658d8884acbb7da20da4b847ffc4c75f25427c09baf90aa58ed510853,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-hypereffect:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hypereffect.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hypereffect.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-hypereffect:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\hypereffect.nsbva,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-b:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-b:nitro-reference,evidenceRef,0b049ad6ec321ca550b75257da17658ce666ad9bc34bb4c0450cb531c8c7cf2b,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-s-impact-b:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-b:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-b:nitro-reference,evidenceRef,efdc4368230556808f637dbc22b6e1750a22f80d0921af625109df3b04a25883,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-s-impact-b:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\s_impact_b.nsbca,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-b:nitro-reference,component,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\raw_3d_assets\battle\s_impact_b.nsbmd,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-s:nitro-reference,sourcePath,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-s:nitro-reference,evidenceRef,3721500694afab16a1e02d73eacf150af28911ac17b9451985a28321ecae731d,SHA256_VALUE_NOT_FILESYSTEM,False,,False
art:vfx:battle-s-impact-s:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_DECODED_REFERENCE_PACK_2026-08-24\3D_DECODED_STRUCTURE.csv,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-s:nitro-reference,evidenceRef,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,FILESYSTEM,True,True,False
art:vfx:battle-s-impact-s:nitro-reference,evidenceRef,b87a9de82ebe4df89504618690ca2b098c8f6f06cec5c16649643fae5a7cda4f,SHA256_VALUE_NOT_FILESYSTEM,False,,False
